Idol Face Km;;+7 (980) 773-88-71, +7 (930) 115-23-22, +7 (910) 824-63-80;Россия, Москва, поселение Сосенское, Скандинавский бульвар, 5, корп. 3;idolface-salon.ru;55.566 37.501;beauty
Oro, студия эстетики;;+7 (991) 141-05-25, +7 (999) 671-07-01;Россия, Москва, поселение Сосенское, Скандинавский бульвар, 5, корп. 3;;55.565 37.501;beauty
Femnail;;+7 (977) 170-50-95;Москва, поселение Сосенское, Скандинавский бульвар, 7;dikidi.ru;55.564 37.501;beauty
Gami nails, салон красоты;;+7 (925) 106-53-01, +7 (903) 518-90-99;ул. Поляны, 5, Москва;gaminails.ru;55.558 37.555;beauty
TOPGUN, сеть барбершопов;;+7 (926) 001-04-44;ул. Поляны, 5, Москва;topgun.ru;55.558 37.555;beauty
Mmstudio;;+7 (915) 414-81-51;ул. Поляны, 5, Москва;;55.557 37.555;beauty
Crystal Beauty Studio, студия красоты;;+7 (904) 567-85-61, +7 (916) 563-28-84, +7 (963) 606-99-33;ул. Поляны, 5А, корп. 1, Москва;crystal-salon.ru;55.555 37.555;beauty
Chi.Nails, салон красоты;;+7 (977) 517-47-08, +7 (977) 517-47-17;ул. Поляны, 5А, корп. 1, Москва;chinails.ru;55.555 37.556;beauty
Bardot, салон красоты;+7 (495) 777-22-60;+7 (904) 567-63-06, +7 (968) 011-11-66, +7 (965) 111-16-10;Старокрымская ул., 15, корп. 1, Москва;bardot-salon.ru;55.558 37.557;beauty
Madessova Beauty;;+7 (977) 147-10-57;Куликовская ул., 9, корп. 2, Москва;madessova.ru;55.567 37.562;beauty
Салон-парикмахерская Стригли;;+7 (903) 206-79-04;ул. Грина, 11Б, Москва;strigli.butovo-msk.ru , salon.butovo-msk.ru;55.567 37.567;beauty
Ирис, студия красоты;;+7 (925) 565-57-00, +7 (925) 565-57-01, +7 (929) 650-43-10, +7 (926) 601-01-07, +7 (926) 409-19-70, +7 (926) 788-71-06, +7 (926) 709-48-66, +7 (926) 709-98-55, +7 (926) 631-43-00, +7 (926) 795-16-00;ул. Грина, 34, корп. 1, Москва;iriss-salon.ru , dikidi.online;55.569 37.569;beauty
Салон красоты Штаб красоты Get Лаки;;+7 (926) 865-34-88;бул. Дмитрия Донского, 18/4, Москва;get-lucky.club;55.563 37.570;beauty
Beauty studio 8th Street;+7 (495) 726-06-01;;ул. Грина, 28, корп. 1, Москва;;55.568 37.572;beauty
Hair-Beauty;;+7 (903) 163-58-94;бул. Дмитрия Донского, 8, Москва;hair-beauty.ru;55.568 37.574;beauty
Kimmy lab, студия красоты;+7 (495) 648-69-66;+7 (985) 146-79-72, +7 (969) 232-49-21, +7 (909) 950-57-75, +7 (919) 720-05-50, +7 (909) 950-58-85, +7 (909) 950-57-59, +7 (909) 950-55-56;бул. Дмитрия Донского, 8, корп. 1, Москва;kimmylab.ru;55.568 37.574;beauty
NAIL IT Moscow, лаборатория стиля;+7 (495) 711-75-87;+7 (929) 655-75-87;бул. Дмитрия Донского, 6, Москва;nail-it-moscow.plp7.ru , nail-it.ru;55.569 37.574;beauty
Леди стиль, студия красоты;;+7 (929) 539-30-09;Старокачаловская ул., 1Б, Москва;ladystyl.turbo.site;55.569 37.586;beauty
Кабинет лазерной эпиляции Chick Epil;;+7 (915) 370-06-62;бул. Дмитрия Донского, 6, Москва;zoon.ru , chick-epil.ru;55.569 37.575;beauty
Ника, салон красоты и косметологии;;+7 (977) 786-86-87;Феодосийская ул., 7, корп. 5, Москва;nikasalon.moscow;55.559 37.575;beauty
HOLLYWOOD Бутово, салон красоты;+7 (495) 166-16-66;+7 (966) 111-66-06, +7 (932) 442-28-70;Феодосийская ул., 7, корп. 5, Москва;hollywood-butovo.ru;55.560 37.576;beauty
Gold fox, маникюрная студия;;+7 (925) 555-14-25;бул. Дмитрия Донского, 2, корп. 1, Москва;n602022.yclients.com , gold-fox-salon.ru;55.570 37.576;beauty
Бьюти Тудей;;+7 (926) 160-01-06;бул. Дмитрия Донского, 9, корп. 1, Москва;;55.568 37.578;beauty
Beauty Loft;;+7 (926) 006-47-47;бул. Дмитрия Донского, 9, корп. 1, Москва;;55.569 37.578;beauty
Бьюти Рум;;+7 (926) 582-34-59;Феодосийская ул., 7, корп. 6, Москва;beautyroom-lab.plp7.ru , бьютирум.рф;55.560 37.578;beauty
Belle, студия красоты;+7 (495) 659-10-86;+7 (999) 860-66-66;ул. Грина, 18, корп. 2, Москва;selenum.ru;55.566 37.581;beauty
Image Studio;;+7 (925) 772-12-83;Россия, Москва, поселение Марушкинское, квартал № 89, 16;dikidi.online;55.579 37.131;beauty
Bellur beauty, студия маникюра;;+7 (977) 467-77-63;Москва, поселение Сосенское, проспект Магеллана, 2;n476185.yclients.com;55.592 37.447;beauty
Victoriya beauty club, салон красоты;;+7 (985) 045-25-25, +7 (939) 555-68-37;Россия, Москва, поселение Сосенское, проспект Магеллана, 2;victoriya-beauty-club.plp7.ru;55.591 37.448;beauty
AS Beauty Studio, салон красоты;;+7 (904) 567-74-93, +7 (915) 255-57-17;Москва, поселение Сосенское, бульвар Веласкеса, 2;as-beauty-studio.ru , asbeautystudio.com , webpro.az;55.592 37.456;beauty
Рай Оксаны Скворцовой;;+7 (980) 697-65-58;Москва, поселение Сосенское, бульвар Веласкеса, 2;zoon.ru , raj-oksany-skvortsovoj-salon.ru;55.591 37.457;beauty
Звезда Испании;;+7 (916) 094-33-30, +7 (908) 500-84-65;Россия, Москва, поселение Сосенское, проспект Магеллана, 2;salonestrella.ru;55.591 37.447;beauty
Точка красоты, салоны красоты;;+7 (985) 267-43-77;Россия, Москва, поселение Сосенское, улица Сервантеса, 3, корп. 2;tochkafamily.ru;55.592 37.453;beauty
Nikolin park, барбершоп;;+7 (926) 033-26-27, +7 (977) 381-02-99;Николо-Хованская ул., 28, стр. 5;;55.589 37.454;beauty
Laconique;;+7 (904) 568-93-17, +7 (904) 568-92-73;Москва, поселение Сосенское, бульвар Веласкеса, 1, корп. 1;laconique-salon.ru;55.592 37.455;beauty
Студия красоты Елены Ким K-studio;;+7 (965) 436-69-63;Бачуринская ул., 11, посёлок Коммунарка;dikidi.net;55.577 37.480;beauty
Beauty star;;+7 (977) 134-70-47, +7 (958) 577-99-84;Бачуринская ул., 11, посёлок Коммунарка;;55.577 37.481;beauty
О Брови! Студия Натальи Подлуцкой;;+7 (967) 087-23-31;ул. Александры Монаховой, 10, посёлок Коммунарка;;55.573 37.473;beauty
Shêlk;;+7 (926) 767-11-76;Бачуринская ул., 9А, корп. 2, посёлок Коммунарка;;55.578 37.482;beauty
Londa Professional;+7 (495) 422-29-22, +7 (495) 423-82-24;+7 (917) 597-05-90;пр. Карамзина, 17/8, Москва;salonlondaprofi.ru;55.590 37.544;beauty
Стрикси, японская парикмахерская;;+7 (916) 627-88-77;ул. Знаменские Садки, 5Б, Москва;striksi.ru;55.572 37.572;beauty
Территория маникюра, ногтевая студия;;+7 (925) 537-61-12;Куликовская ул., 6, Москва;territoriya-manikyura-salon.ru;55.574 37.565;beauty
Ms. Resnichka;;+7 (915) 022-66-33, +7 (926) 076-05-07;Куликовская ул., 6, Москва;msresnichka.ru;55.574 37.565;beauty
